Name,Type,Subtype,Block,X Longitude,Y Latitude,Location
BAIT AL ELECTRONIC,SHOPPING,ELECTRICAL SHOPS,414,50.53760665,26.22059676,"26.22059676, 50.53760665"
AL SHARIF ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,421,50.54002488,26.2190359,"26.2190359, 50.54002488"
EUPHORIA,SHOPPING,ELECTRICAL SHOPS,428,50.53712371,26.23171897,"26.23171897, 50.53712371"
RADIO SHACK,SHOPPING,ELECTRICAL SHOPS,428,50.53810793,26.23275229,"26.23275229, 50.53810793"
ASHRAFS,SHOPPING,ELECTRICAL SHOPS,428,50.53860636,26.2328965,"26.2328965, 50.53860636"
YAQOUBI STORE COMPANY LIMITED,SHOPPING,ELECTRICAL SHOPS,428,50.53901291,26.23195125,"26.23195125, 50.53901291"
MY COMPUTER,SHOPPING,ELECTRICAL SHOPS,515,50.48310949,26.2168919,"26.2168919, 50.48310949"
EDGE PHONE,SHOPPING,ELECTRICAL SHOPS,579,50.48375191,26.17129156,"26.17129156, 50.48375191"
HAMZA AL ASWAD TRADING CENTER,SHOPPING,ELECTRICAL SHOPS,605,50.61688141,26.16156873,"26.16156873, 50.61688141"
SAADIYAH ELECTRONICS ESTABLISHMENT,SHOPPING,ELECTRICAL SHOPS,606,50.61003199,26.1644608,"26.1644608, 50.61003199"
FUTURE AIR CONDITIONING,SHOPPING,ELECTRICAL SHOPS,704,50.53738455,26.18085258,"26.18085258, 50.53738455"
TODAY AIR CONDITIONING,SHOPPING,ELECTRICAL SHOPS,713,50.55435267,26.19009567,"26.19009567, 50.55435267"
AL MUDHISH ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,721,50.55964854,26.17307544,"26.17307544, 50.55964854"
CASTLE PHONE,SHOPPING,ELECTRICAL SHOPS,721,50.56157505,26.17193095,"26.17193095, 50.56157505"
NEW LINE PHONE,SHOPPING,ELECTRICAL SHOPS,721,50.5618865,26.17173026,"26.17173026, 50.5618865"
LIGHT AND BRIGHT ELECTRICALS,SHOPPING,ELECTRICAL SHOPS,721,50.56282397,26.17636693,"26.17636693, 50.56282397"
SHARAF DG,SHOPPING,ELECTRICAL SHOPS,740,50.52314895,26.16141483,"26.16141483, 50.52314895"
AL MUTAWA ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,810,50.54632967,26.17271379,"26.17271379, 50.54632967"
HUSSAIN ELECTRICAL TRADING,SHOPPING,ELECTRICAL SHOPS,812,50.55638518,26.1701309,"26.1701309, 50.55638518"
AL BAYAN PALACE ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,814,50.56328609,26.17059531,"26.17059531, 50.56328609"
AL HOOT ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,902,50.54521078,26.12666379,"26.12666379, 50.54521078"
AL RIFFAAI COMMUNICATIONS,SHOPPING,ELECTRICAL SHOPS,905,50.56749781,26.11994977,"26.11994977, 50.56749781"
RABIAH PHONE,SHOPPING,ELECTRICAL SHOPS,905,50.56823909,26.12043768,"26.12043768, 50.56823909"
FUTURE TECHNOLOGY,SHOPPING,ELECTRICAL SHOPS,913,50.5544673,26.13030433,"26.13030433, 50.5544673"
ASHRAFS,SHOPPING,ELECTRICAL SHOPS,913,50.5579118,26.13023198,"26.13023198, 50.5579118"
BASHAR ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,919,50.56602822,26.13181898,"26.13181898, 50.56602822"
MIRAJ ELECTRIC WORKSHOP,SHOPPING,ELECTRICAL SHOPS,939,50.58186669,26.13432839,"26.13432839, 50.58186669"
GULF TECHNICAL TRADING ESTABLISHMENT,SHOPPING,ELECTRICAL SHOPS,1203,50.49528581,26.14191327,"26.14191327, 50.49528581"
AL ʻAZIZ ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,1203,50.49703757,26.14170841,"26.14170841, 50.49703757"
RANEEN ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,1203,50.49710595,26.14210727,"26.14210727, 50.49710595"
BABY PHONE,SHOPPING,ELECTRICAL SHOPS,1203,50.49759221,26.14081331,"26.14081331, 50.49759221"
AL PAIEN ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,1203,50.49779731,26.14043357,"26.14043357, 50.49779731"
DREAM ELECTRONIC,SHOPPING,ELECTRICAL SHOPS,1203,50.49785262,26.13993721,"26.13993721, 50.49785262"
ADHAB ELECTRONICS,SHOPPING,ELECTRICAL SHOPS,1203,50.4978538,26.14249422,"26.14249422, 50.4978538"
AMOUR DE PARIS PERFUMES,SHOPPING,COSMETIC SHOPS,204,50.61680086,26.26235973,"26.26235973, 50.61680086"
AL HAWAJ,SHOPPING,COSMETIC SHOPS,211,50.61064456,26.25053914,"26.25053914, 50.61064456"
AMINAH BOUQUET PERFUMES,SHOPPING,COSMETIC SHOPS,211,50.61143192,26.25084243,"26.25084243, 50.61143192"
SULTANA PERFUMES,SHOPPING,COSMETIC SHOPS,215,50.60900923,26.24805811,"26.24805811, 50.60900923"
MALIHA BEAUTY CENTER,SHOPPING,COSMETIC SHOPS,222,50.60986569,26.26345858,"26.26345858, 50.60986569"
YVES SAINT LAURENT,SHOPPING,COSMETIC SHOPS,224,50.62986629,26.26583039,"26.26583039, 50.62986629"
THE BODY SHOP,SHOPPING,COSMETIC SHOPS,240,50.62709492,26.25388136,"26.25388136, 50.62709492"
SYED JUNAID ALAM PERFUMES W.L.L.,SHOPPING,COSMETIC SHOPS,240,50.62810435,26.25391611,"26.25391611, 50.62810435"
ROYAL PERFUMES,SHOPPING,COSMETIC SHOPS,304,50.57603316,26.23275604,"26.23275604, 50.57603316"
HAPPY PALACE TRADING,SHOPPING,COSMETIC SHOPS,304,50.57848322,26.23186825,"26.23186825, 50.57848322"
AL FAROUQ PERFUMES,SHOPPING,COSMETIC SHOPS,305,50.58240952,26.23203407,"26.23203407, 50.58240952"
DAR AL TEEB PERFUMES,SHOPPING,COSMETIC SHOPS,312,50.56721336,26.21979653,"26.21979653, 50.56721336"
PERFECTION COMPANY W.L.L.,SHOPPING,COSMETIC SHOPS,315,50.56804036,26.2311522,"26.2311522, 50.56804036"
THE BODY SHOP,SHOPPING,COSMETIC SHOPS,316,50.58298595,26.23831505,"26.23831505, 50.58298595"
AJMAL,SHOPPING,COSMETIC SHOPS,319,50.5936389,26.23499604,"26.23499604, 50.5936389"
THREE STARS PERFUMES,SHOPPING,COSMETIC SHOPS,319,50.59479297,26.2355381,"26.2355381, 50.59479297"
THAI HOUSE COSMETICS,SHOPPING,COSMETIC SHOPS,341,50.60500566,26.21077684,"26.21077684, 50.60500566"
AJMAL,SHOPPING,COSMETIC SHOPS,346,50.55366713,26.23238568,"26.23238568, 50.55366713"
KMS,SHOPPING,COSMETIC SHOPS,346,50.55502578,26.23265085,"26.23265085, 50.55502578"
PARIS GALLERY,SHOPPING,COSMETIC SHOPS,346,50.55515334,26.23197632,"26.23197632, 50.55515334"
ASGHAR ALI & SONS,SHOPPING,COSMETIC SHOPS,346,50.58493995,26.24421803,"26.24421803, 50.58493995"
SYED JUNAID ALAM PERFUMES W.L.L.,SHOPPING,COSMETIC SHOPS,346,50.58504462,26.24458146,"26.24458146, 50.58504462"
VICTORIA'S SECRET,SHOPPING,COSMETIC SHOPS,346,50.58525149,26.24451517,"26.24451517, 50.58525149"
MOON TOP SHOP,SHOPPING,COSMETIC SHOPS,351,50.55317717,26.23006357,"26.23006357, 50.55317717"
THE BODY SHOP,SHOPPING,COSMETIC SHOPS,410,50.53761473,26.22876277,"26.22876277, 50.53761473"
AL BAYAN PERFUMES,SHOPPING,COSMETIC SHOPS,423,50.53960381,26.21918475,"26.21918475, 50.53960381"
ASGHAR ALI & SONS,SHOPPING,COSMETIC SHOPS,428,50.53743867,26.23181272,"26.23181272, 50.53743867"
AJMAL,SHOPPING,COSMETIC SHOPS,428,50.53778094,26.23187354,"26.23187354, 50.53778094"
THE BODY SHOP,SHOPPING,COSMETIC SHOPS,428,50.53779677,26.23135211,"26.23135211, 50.53779677"
SYED JUNAID ALAM PERFUMES W.L.L.,SHOPPING,COSMETIC SHOPS,428,50.53814059,26.23135317,"26.23135317, 50.53814059"
KMS,SHOPPING,COSMETIC SHOPS,428,50.53817279,26.23182108,"26.23182108, 50.53817279"
RED EARTH,SHOPPING,COSMETIC SHOPS,428,50.53827386,26.23275248,"26.23275248, 50.53827386"
FACES,SHOPPING,COSMETIC SHOPS,428,50.53841889,26.2328956,"26.2328956, 50.53841889"
PIXI,SHOPPING,COSMETIC SHOPS,428,50.53848748,26.23204083,"26.23204083, 50.53848748"
ʻAISHA PERFUMES,SHOPPING,COSMETIC SHOPS,428,50.53867402,26.23205329,"26.23205329, 50.53867402"
VICTORIA'S SECRET,SHOPPING,COSMETIC SHOPS,428,50.53917953,26.23150364,"26.23150364, 50.53917953"
ASHRAF B J D C PERFUMES,SHOPPING,COSMETIC SHOPS,428,50.53945131,26.23226327,"26.23226327, 50.53945131"
SYED JUNAID ALAM PERFUMES W.L.L.,SHOPPING,COSMETIC SHOPS,601,50.60852183,26.17744736,"26.17744736, 50.60852183"
AL NARJIS PERFUME,SHOPPING,COSMETIC SHOPS,606,50.61091133,26.16449397,"26.16449397, 50.61091133"
HERBEX BEAUTY MATERIAL,SHOPPING,COSMETIC SHOPS,646,50.58585888,26.13327518,"26.13327518, 50.58585888"
EHSAN PERFUMES,SHOPPING,COSMETIC SHOPS,705,50.54556574,26.18300996,"26.18300996, 50.54556574"
AL RASASI PERFUMES COMPANY,SHOPPING,COSMETIC SHOPS,720,50.54165318,26.16948089,"26.16948089, 50.54165318"
ASGHAR ALI & SONS,SHOPPING,COSMETIC SHOPS,740,50.5237546,26.16234507,"26.16234507, 50.5237546"
JALILA STORES W.L.L.,SHOPPING,COSMETIC SHOPS,806,50.54430533,26.1841856,"26.1841856, 50.54430533"
SYED JUNAID ALAM PERFUMES W.L.L.,SHOPPING,COSMETIC SHOPS,810,50.54754682,26.17204671,"26.17204671, 50.54754682"
THE BODY SHOP,SHOPPING,COSMETIC SHOPS,810,50.54777251,26.17164461,"26.17164461, 50.54777251"
AL TURATH FOR PERFUMES,SHOPPING,COSMETIC SHOPS,810,50.54816863,26.17143008,"26.17143008, 50.54816863"
AL MISHQAB TEXTILES & PERFUMES,SHOPPING,COSMETIC SHOPS,812,50.55704887,26.1744675,"26.1744675, 50.55704887"
AL RASASI PERFUMES COMPANY,SHOPPING,COSMETIC SHOPS,913,50.55741566,26.13029946,"26.13029946, 50.55741566"
AJMAL,SHOPPING,COSMETIC SHOPS,913,50.55766825,26.13038584,"26.13038584, 50.55766825"
ASGHAR ALI & SONS,SHOPPING,COSMETIC SHOPS,925,50.57471361,26.12944694,"26.12944694, 50.57471361"
SYED JUNAID ALAM PERFUMES W.L.L.,SHOPPING,COSMETIC SHOPS,925,50.57478748,26.12878062,"26.12878062, 50.57478748"
ASGHAR ALI & SONS,SHOPPING,COSMETIC SHOPS,933,50.57007232,26.13651292,"26.13651292, 50.57007232"
AZHAR KARZAKKAN MARKET,SHOPPING,COSMETIC SHOPS,1026,50.48237848,26.11491315,"26.11491315, 50.48237848"
AL MULUK PERFUMES,SHOPPING,COSMETIC SHOPS,1203,50.49756522,26.14046663,"26.14046663, 50.49756522"
SARAH NATURAL CREAM CENTRE,SHOPPING,COSMETIC SHOPS,1203,50.49758608,26.14072969,"26.14072969, 50.49758608"
OASIS PERFUMES,SHOPPING,COSMETIC SHOPS,1203,50.49760742,26.1421338,"26.1421338, 50.49760742"
EHSAN PERFUMES,SHOPPING,COSMETIC SHOPS,1203,50.49791983,26.14149921,"26.14149921, 50.49791983"
ASGHAR ALI & SONS,SHOPPING,COSMETIC SHOPS,1203,50.49800538,26.1424437,"26.1424437, 50.49800538"
AL RESALAH BAKERY,SHOPPING,BAKERY,206,50.61635827,26.25840759,"26.25840759, 50.61635827"
DELMON BAKERY,SHOPPING,BAKERY,210,50.61746973,26.25637717,"26.25637717, 50.61746973"
ALGHADEER BAKERY,SHOPPING,BAKERY,210,50.61898861,26.25241553,"26.25241553, 50.61898861"
DELMON BAKERY,SHOPPING,BAKERY,211,50.61243844,26.2511847,"26.2511847, 50.61243844"
ABED BAKERY,SHOPPING,BAKERY,225,50.60731137,26.2712913,"26.2712913, 50.60731137"
AL JOOD BAKERY,SHOPPING,BAKERY,228,50.59919404,26.28033622,"26.28033622, 50.59919404"
AL MARZOOQ BAKERY,SHOPPING,BAKERY,236,50.63635312,26.27666474,"26.27666474, 50.63635312"
DELMON BAKERY,SHOPPING,BAKERY,243,50.63959561,26.25755341,"26.25755341, 50.63959561"
SHEIKH HASAN ABDULLAH AL OMRAN ESTABLISHMENT,SHOPPING,BAKERY,303,50.57067897,26.22597748,"26.22597748, 50.57067897"
PALESTINE BAKERY,SHOPPING,BAKERY,308,50.58436976,26.22661965,"26.22661965, 50.58436976"
AL DASMAH BAKERY,SHOPPING,BAKERY,354,50.55790952,26.21736001,"26.21736001, 50.55790952"
AL RESALAH BAKERY,SHOPPING,BAKERY,411,50.54308717,26.21139219,"26.21139219, 50.54308717"
AL MANAR BAKERIES,SHOPPING,BAKERY,422,50.53414496,26.21964243,"26.21964243, 50.53414496"
CARLO'S BAKE SHOP,SHOPPING,BAKERY,428,50.53547473,26.23830545,"26.23830545, 50.53547473"
CRYSTAL BAKERY,SHOPPING,BAKERY,450,50.51594015,26.21805325,"26.21805325, 50.51594015"
CRYSTAL BAKERY,SHOPPING,BAKERY,602,50.6207008,26.16932914,"26.16932914, 50.6207008"
DELMON BAKERY,SHOPPING,BAKERY,705,50.54529667,26.18345311,"26.18345311, 50.54529667"
DELMON BAKERY,SHOPPING,BAKERY,1218,50.50626019,26.10545467,"26.10545467, 50.50626019"
KIA MOTORS - BIN HINDI CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,240,50.62866724,26.25607889,"26.25607889, 50.62866724"
AL ZAYANI MOTORS,SHOPPING,CAR SHOWROOMS,243,50.64090888,26.25989653,"26.25989653, 50.64090888"
NATIONAL MOTOR COMPANY - AC DELCO SERVICE CENTER,SHOPPING,CAR SHOWROOMS,243,50.64759789,26.25615325,"26.25615325, 50.64759789"
ALTADHAMUN CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,305,50.58218663,26.23051706,"26.23051706, 50.58218663"
ROTANA CARS,SHOPPING,CAR SHOWROOMS,306,50.58779964,26.23548606,"26.23548606, 50.58779964"
PANORAMA AUTO CENTER,SHOPPING,CAR SHOWROOMS,339,50.59760714,26.20198486,"26.20198486, 50.59760714"
GHASSAN CAR CENTER,SHOPPING,CAR SHOWROOMS,363,50.55465111,26.20843408,"26.20843408, 50.55465111"
MUHAMMAD JALAL & SONS - SUZUKI,SHOPPING,CAR SHOWROOMS,363,50.55673406,26.2118564,"26.2118564, 50.55673406"
NATIONAL MOTOR COMPANY,SHOPPING,CAR SHOWROOMS,368,50.53948972,26.20524321,"26.20524321, 50.53948972"
MONTEREAL CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,436,50.53454311,26.23763463,"26.23763463, 50.53454311"
DAIHATSU,SHOPPING,CAR SHOWROOMS,441,50.53446068,26.20285076,"26.20285076, 50.53446068"
BEHBEHANI BROTHERS,SHOPPING,CAR SHOWROOMS,604,50.60528139,26.16648278,"26.16648278, 50.60528139"
EURO MOTORS,SHOPPING,CAR SHOWROOMS,611,50.61135811,26.15368864,"26.15368864, 50.61135811"
AHMED AL ZAYANI & SONS MOTORS - SKODA,SHOPPING,CAR SHOWROOMS,624,50.60782434,26.13644723,"26.13644723, 50.60782434"
FIRST MOTORS,SHOPPING,CAR SHOWROOMS,626,50.60496448,26.13371091,"26.13371091, 50.60496448"
AL GHASSAN MOTORS,SHOPPING,CAR SHOWROOMS,626,50.60611241,26.13485013,"26.13485013, 50.60611241"
FIRST MOTORS – HYUNDAI,SHOPPING,CAR SHOWROOMS,634,50.60799655,26.13534796,"26.13534796, 50.60799655"
MAZDA CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,634,50.60919191,26.13605994,"26.13605994, 50.60919191"
AHMED AL ZAYANI & SONS MOTORS,SHOPPING,CAR SHOWROOMS,635,50.60135094,26.12898897,"26.12898897, 50.60135094"
MAZDA CAR SHOWROOM,SHOPPING,CAR SHOWROOMS,701,50.53673982,26.18879376,"26.18879376, 50.53673982"
SAEED ABDULLAH AL HADDAD & BROTHERS,SHOPPING,CAR SHOWROOMS,704,50.52830299,26.17875051,"26.17875051, 50.52830299"
ABDULLAH AHMED BIN HINDI,SHOPPING,CAR SHOWROOMS,704,50.52904661,26.18497734,"26.18497734, 50.52904661"
AL MANNAI MOTORS,SHOPPING,CAR SHOWROOMS,704,50.53065294,26.17906302,"26.17906302, 50.53065294"
ABDULLAH AHMED ISA BIN HINDI,SHOPPING,CAR SHOWROOMS,704,50.53335441,26.18566398,"26.18566398, 50.53335441"
NATIONAL MOTOR COMPANY,SHOPPING,CAR SHOWROOMS,745,50.58151969,26.14114295,"26.14114295, 50.58151969"
EXPO MOTORS,SHOPPING,CAR SHOWROOMS,941,50.5759663,26.14808243,"26.14808243, 50.5759663"
EQRAA BOOKSHOP,SHOPPING,BOOKSHOPS,209,50.6117033,26.25373441,"26.25373441, 50.6117033"
AHAL AL HADEETH BOOKSHOP,SHOPPING,BOOKSHOPS,212,50.62014695,26.25323903,"26.25323903, 50.62014695"
BROTHERS FOR OFFICE AND PRINTING SERVICES,SHOPPING,BOOKSHOPS,216,50.61632926,26.24428683,"26.24428683, 50.61632926"
THAT AL SALASIL BOOKSHOP,SHOPPING,BOOKSHOPS,224,50.63027074,26.26660188,"26.26660188, 50.63027074"
AL HILAL BOOKSHOP,SHOPPING,BOOKSHOPS,304,50.57775291,26.23285647,"26.23285647, 50.57775291"
SPECIALIZED BOOKSHOP,SHOPPING,BOOKSHOPS,318,50.59447069,26.23291897,"26.23291897, 50.59447069"
JARIR BOOKSTORE,SHOPPING,BOOKSHOPS,346,50.55427578,26.23482634,"26.23482634, 50.55427578"
THE BOOK MART,SHOPPING,BOOKSHOPS,351,50.55292272,26.23013796,"26.23013796, 50.55292272"
NEW LIFE BOOKSHOP,SHOPPING,BOOKSHOPS,410,50.53805003,26.2287645,"26.2287645, 50.53805003"
THE BOOK CASE,SHOPPING,BOOKSHOPS,515,50.48433271,26.21704631,"26.21704631, 50.48433271"
SCIENTIFIC LIBRARY,SHOPPING,BOOKSHOPS,704,50.53683247,26.17994432,"26.17994432, 50.53683247"
ALSHIRAA BOOKSHOP,SHOPPING,BOOKSHOPS,812,50.55504075,26.1760745,"26.1760745, 50.55504075"
AL DAAWAH BOOKSHOP & RECORDING,SHOPPING,BOOKSHOPS,911,50.57649,26.11721642,"26.11721642, 50.57649"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,203,50.61082255,26.26068521,"26.26068521, 50.61082255"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,211,50.61325497,26.25141704,"26.25141704, 50.61325497"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,211,50.61411967,26.25170991,"26.25170991, 50.61411967"
DA SOLE OPTICIANS,SHOPPING,OPTICAL SHOPS,240,50.62728026,26.2538634,"26.2538634, 50.62728026"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,240,50.62887337,26.25709221,"26.25709221, 50.62887337"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,240,50.63599524,26.25594735,"26.25594735, 50.63599524"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,304,50.57423193,26.23269107,"26.23269107, 50.57423193"
BUHIJI OPTICS COMPANY,SHOPPING,OPTICAL SHOPS,304,50.57552887,26.23290732,"26.23290732, 50.57552887"
NEW OPTICIAN HOUSE,SHOPPING,OPTICAL SHOPS,304,50.57687939,26.23242295,"26.23242295, 50.57687939"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,304,50.57703792,26.23263849,"26.23263849, 50.57703792"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,304,50.57748575,26.23340643,"26.23340643, 50.57748575"
AHMED AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,304,50.57754152,26.23277788,"26.23277788, 50.57754152"
THE PALACE OPTICIANS,SHOPPING,OPTICAL SHOPS,305,50.58311266,26.23241968,"26.23241968, 50.58311266"
EHSAN OPTICS,SHOPPING,OPTICAL SHOPS,308,50.58519341,26.22549859,"26.22549859, 50.58519341"
CLEAR VISION OPTICAL,SHOPPING,OPTICAL SHOPS,308,50.5862616,26.22634893,"26.22634893, 50.5862616"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,316,50.58190658,26.23859735,"26.23859735, 50.58190658"
OKYALI OPTICIANS,SHOPPING,OPTICAL SHOPS,316,50.58286199,26.23766647,"26.23766647, 50.58286199"
OPTICA,SHOPPING,OPTICAL SHOPS,318,50.58930986,26.23539994,"26.23539994, 50.58930986"
ALINA OPTICALS,SHOPPING,OPTICAL SHOPS,318,50.59331483,26.22910526,"26.22910526, 50.59331483"
DELMON OPTICS,SHOPPING,OPTICAL SHOPS,318,50.59446768,26.23345432,"26.23345432, 50.59446768"
CLEAR VISION OPTICAL,SHOPPING,OPTICAL SHOPS,324,50.60793818,26.21713514,"26.21713514, 50.60793818"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,337,50.59678192,26.20310328,"26.20310328, 50.59678192"
YATEEM OPTICIANS,SHOPPING,OPTICAL SHOPS,345,50.60795864,26.21501387,"26.21501387, 50.60795864"
MAGHRIBI OPTICAL,SHOPPING,OPTICAL SHOPS,346,50.55384012,26.23323651,"26.23323651, 50.55384012"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,346,50.55438855,26.23294062,"26.23294062, 50.55438855"
VISION EXPRESS,SHOPPING,OPTICAL SHOPS,346,50.55465958,26.23290355,"26.23290355, 50.55465958"
OCULIS,SHOPPING,OPTICAL SHOPS,346,50.55535021,26.23307889,"26.23307889, 50.55535021"
EHSAN OPTICS,SHOPPING,OPTICAL SHOPS,351,50.55292675,26.23004991,"26.23004991, 50.55292675"
DA SOLE OPTICIANS,SHOPPING,OPTICAL SHOPS,410,50.53820576,26.22885873,"26.22885873, 50.53820576"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,428,50.54116836,26.23295396,"26.23295396, 50.54116836"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,450,50.51638323,26.2177309,"26.2177309, 50.51638323"
AMMAR OPTICIAN,SHOPPING,OPTICAL SHOPS,502,50.50458903,26.2202703,"26.2202703, 50.50458903"
AMMAR OPTICIANS,SHOPPING,OPTICAL SHOPS,606,50.6067082,26.16426055,"26.16426055, 50.6067082"
CAPITAL OPTICIANS,SHOPPING,OPTICAL SHOPS,646,50.58764366,26.14041056,"26.14041056, 50.58764366"
AMMAR OPTICIAN,SHOPPING,OPTICAL SHOPS,701,50.54398178,26.18459267,"26.18459267, 50.54398178"
AMMAR OPTICIAN,SHOPPING,OPTICAL SHOPS,721,50.56081636,26.17423514,"26.17423514, 50.56081636"
ALRAZI OPTICIANS,SHOPPING,OPTICAL SHOPS,721,50.5616547,26.17932879,"26.17932879, 50.5616547"
AL RIFFAAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,905,50.56577581,26.123779,"26.123779, 50.56577581"
AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,905,50.5658692,26.12353903,"26.12353903, 50.5658692"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,905,50.56589289,26.12346351,"26.12346351, 50.56589289"
OPTICA,SHOPPING,OPTICAL SHOPS,925,50.57468513,26.12854381,"26.12854381, 50.57468513"
YOU WILL SEE OPTICAL,SHOPPING,OPTICAL SHOPS,927,50.5764769,26.1268332,"26.1268332, 50.5764769"
AHMED AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,933,50.57126434,26.13677075,"26.13677075, 50.57126434"
AL WAZZAN OPTICIANS,SHOPPING,OPTICAL SHOPS,1014,50.49152172,26.14477992,"26.14477992, 50.49152172"
BAHRAIN OPTICIANS,SHOPPING,OPTICAL SHOPS,1203,50.4974471,26.14260925,"26.14260925, 50.4974471"
AL NOOR OPTICIANS,SHOPPING,OPTICAL SHOPS,1203,50.49789243,26.14125318,"26.14125318, 50.49789243"
EHSAN OPTICS,SHOPPING,OPTICAL SHOPS,1203,50.49798766,26.13991562,"26.13991562, 50.49798766"
RAMEEZ HYPERMARKET,SHOPPING,HYPERMARKETS,205,50.6137086,26.26137501,"26.26137501, 50.6137086"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,240,50.62685983,26.25455448,"26.25455448, 50.62685983"
WAITROSE,SHOPPING,HYPERMARKETS,328,50.57871145,26.21276624,"26.21276624, 50.57871145"
RAMEEZ HYPERMARKET,SHOPPING,HYPERMARKETS,340,50.60251475,26.21532253,"26.21532253, 50.60251475"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,341,50.59967592,26.21527803,"26.21527803, 50.59967592"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,346,50.55634396,26.2319535,"26.2319535, 50.55634396"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,410,50.5378325,26.22927481,"26.22927481, 50.5378325"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,518,50.48967957,26.22047902,"26.22047902, 50.48967957"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,525,50.49872401,26.19985173,"26.19985173, 50.49872401"
ANSAR GALLERY,SHOPPING,HYPERMARKETS,701,50.545542,26.19539758,"26.19539758, 50.545542"
LULU HYPERMARKET,SHOPPING,HYPERMARKETS,740,50.52311559,26.16180652,"26.16180652, 50.52311559"
LULU HYPERMARKET,SHOPPING,HYPERMARKETS,925,50.57353754,26.12669099,"26.12669099, 50.57353754"
CARREFOUR HYPERMARKET,SHOPPING,HYPERMARKETS,928,50.52020179,26.13669853,"26.13669853, 50.52020179"
RAMEEZ HYPERMARKET,SHOPPING,HYPERMARKETS,939,50.58956424,26.12209867,"26.12209867, 50.58956424"
ALI BIN YOUSIF AL JUMAIRI FURNITURE SHOWROOM,SHOPPING,FURNITURE SHOPS,116,50.65630606,26.21519414,"26.21519414, 50.65630606"
MAJESTY HOUSE FURNITURE,SHOPPING,FURNITURE SHOPS,203,50.60915464,26.25765671,"26.25765671, 50.60915464"
COMFORT FURNITURE,SHOPPING,FURNITURE SHOPS,204,50.61585976,26.2602671,"26.2602671, 50.61585976"
GAZA FURNISHING,SHOPPING,FURNITURE SHOPS,205,50.6144278,26.2615052,"26.2615052, 50.6144278"
TABOOK FURNITURE,SHOPPING,FURNITURE SHOPS,210,50.61864598,26.25177116,"26.25177116, 50.61864598"
ABDULLAH ALKOOHEJI FURNITURE,SHOPPING,FURNITURE SHOPS,210,50.61888957,26.25770647,"26.25770647, 50.61888957"
MUHARRAQ FURNITURE COMPANY,SHOPPING,FURNITURE SHOPS,215,50.60920184,26.24663385,"26.24663385, 50.60920184"
TECHNO STYLE,SHOPPING,FURNITURE SHOPS,216,50.61382822,26.24334002,"26.24334002, 50.61382822"
CREATIVE CLOSETS,SHOPPING,FURNITURE SHOPS,243,50.64340853,26.25985186,"26.25985186, 50.64340853"
AL SHOMILI FURNITURE,SHOPPING,FURNITURE SHOPS,243,50.64909901,26.25671067,"26.25671067, 50.64909901"
KAZEROONI PERSIAN CARPET,SHOPPING,FURNITURE SHOPS,304,50.57685865,26.23329741,"26.23329741, 50.57685865"
AL NOOR PALACE,SHOPPING,FURNITURE SHOPS,318,50.58960809,26.23216725,"26.23216725, 50.58960809"
HAND MADE CARPET CENTER,SHOPPING,FURNITURE SHOPS,320,50.59587703,26.22998369,"26.22998369, 50.59587703"
